Fighter Name,Fighter URL
Kamaru Usman_The Nigerian Nightmare,http://www.fightmetric.com/fighter-details/f1b2aa7853d1ed6e
Kengo Watanabe_,http://www.fightmetric.com/fighter-details/2abe38b81d68a24a
Waachiim Spiritwolf_Native Warrior,http://www.fightmetric.com/fighter-details/71caa995674203aa
Andreas Spang_Sweet Swede,http://www.fightmetric.com/fighter-details/b9eb5b4ed07d1525
Joe Ray_,http://www.fightmetric.com/fighter-details/d92e6e17f637fe4d
Brandon Davis_Killer B,http://www.fightmetric.com/fighter-details/cc351e408bbb7d43
Nate Loughran_,http://www.fightmetric.com/fighter-details/cbf94e4c4af4ff6d
Marloes Coenen_,http://www.fightmetric.com/fighter-details/0b77a05bcbd2de74
Niklas Backstrom_,http://www.fightmetric.com/fighter-details/39cc64bf0a269db9
Royler Gracie_,http://www.fightmetric.com/fighter-details/b807814d977682eb
Alexis Dufresne_Sneaky Zebra,http://www.fightmetric.com/fighter-details/4ae4049426e0161d
Bendy Casimir_,http://www.fightmetric.com/fighter-details/ec7ac09293d26c05
Leo Sylvest_Lethal,http://www.fightmetric.com/fighter-details/58a36b4ccf5dc30e
Steve Hadsel_,http://www.fightmetric.com/fighter-details/99793cf88c5adeee
Steve Bosse_The Boss,http://www.fightmetric.com/fighter-details/e023fa2e648ea0f1
Yoshiyuki Yoshida_Zenko,http://www.fightmetric.com/fighter-details/ab8900ae1f1dfd4c
Julian Marquez_The Cuban Missle Crisis,http://www.fightmetric.com/fighter-details/d0e1b42d41dab603
John Lineker_Hands of Stone,http://www.fightmetric.com/fighter-details/c268b2cfebccf652
Josh Burns_The Hammer,http://www.fightmetric.com/fighter-details/1e092415a7eeaf65
Jeremy Wallace_,http://www.fightmetric.com/fighter-details/b87c3f460709f74c
Tito Jones_,http://www.fightmetric.com/fighter-details/7b223a22a6c26868
Alex Hunter_,http://www.fightmetric.com/fighter-details/baa5358456803df8
Shane del Rosario_,http://www.fightmetric.com/fighter-details/85980f5da429c0a6
David Abbott_Tank,http://www.fightmetric.com/fighter-details/b361180739bed4b0
Takenori Sato_,http://www.fightmetric.com/fighter-details/276c60b14b571dd4
Ryan Parker_,http://www.fightmetric.com/fighter-details/6a0b80a24f22e152
Kevin Randleman_The Monster,http://www.fightmetric.com/fighter-details/6859f67468ba8489
Gerald Harris_,http://www.fightmetric.com/fighter-details/c4b81cdecd5d6abe
Darrell Horcher_The Saint,http://www.fightmetric.com/fighter-details/18e8b7070228e728
Gregory Bouchelaghem_,http://www.fightmetric.com/fighter-details/59851163aaf1aed8
Jaime Jara_El Cucui,http://www.fightmetric.com/fighter-details/805ad1801eb26abb
Lowell Anderson_,http://www.fightmetric.com/fighter-details/1ffc38f67785797b
Sam Adkins_The Experience,http://www.fightmetric.com/fighter-details/0e9869d712e81f8f
Mario Sperry_Zen Machine,http://www.fightmetric.com/fighter-details/5f2197acaba7d5ef
Mike Hayes_,http://www.fightmetric.com/fighter-details/0cfbbfa0ba6d9855
Makwan Amirkhani_Mr. Finland,http://www.fightmetric.com/fighter-details/87a1dc546b1c5caf
Alex Reyes_The Executioner,http://www.fightmetric.com/fighter-details/dc07493a87dc0a6e
Vernon Ramos_,http://www.fightmetric.com/fighter-details/30b577b112bef42d
Ross Pointon_The Gladiator,http://www.fightmetric.com/fighter-details/7215953cd5c6254d
Paul Daley_Semtex,http://www.fightmetric.com/fighter-details/23725c826c481e7f
Andre Pederneiras_,http://www.fightmetric.com/fighter-details/bba678d312590087
Richie Hightower_The Dirty Samurai,http://www.fightmetric.com/fighter-details/318e629d1eb7aa49
Harris Sarmiento_The Hitman,http://www.fightmetric.com/fighter-details/026b4f7049085842
Alejandro Garcia_Alex,http://www.fightmetric.com/fighter-details/e5dc36e0aba7e9da
Johnny Rhodes_,http://www.fightmetric.com/fighter-details/319fa1bd3176bded
Israel Adesanya_The Style Bender,http://www.fightmetric.com/fighter-details/1338e2c7480bdf9e
Tyra Parker_,http://www.fightmetric.com/fighter-details/64be3dc99eaa42b6
Mike Guymon_The Joker,http://www.fightmetric.com/fighter-details/eaea0fc7b76525a8
James Vick_The Texecutioner,http://www.fightmetric.com/fighter-details/6256b2b1562cb8e1
Adam Cella_El Naturel,http://www.fightmetric.com/fighter-details/b27b8881d7444114
John Richard_,http://www.fightmetric.com/fighter-details/b3e5a460b6851080
Pawel Pawlak_,http://www.fightmetric.com/fighter-details/9310418684bc896f
Abu Azaitar_Gladiator,http://www.fightmetric.com/fighter-details/46d0a888d87d91ac
Erik Apple_,http://www.fightmetric.com/fighter-details/1ccff7f0cfdf85eb
Ed Ratcliff_9mm,http://www.fightmetric.com/fighter-details/8c90c1563972e44d
Ronda Rousey_Rowdy,http://www.fightmetric.com/fighter-details/8bdac25ce0bb874d
Ben Holscher_The Teacher,http://www.fightmetric.com/fighter-details/6070f16bcfd89fcf
Sterling Ford_,http://www.fightmetric.com/fighter-details/a71ce6ff0b4a9dbb
Dan Stittgen_The Anvil,http://www.fightmetric.com/fighter-details/cc3147b49c7d7d92
Evangelista Santos_Cyborg,http://www.fightmetric.com/fighter-details/99bf06f20491cb54
Yukio Sakaguchi_,http://www.fightmetric.com/fighter-details/94a5aaf573f780ad
Justin Haskins_,http://www.fightmetric.com/fighter-details/77940e45bc86208e
Derek Downey_,http://www.fightmetric.com/fighter-details/b05086131c6f5dc5
Tony Juarez_,http://www.fightmetric.com/fighter-details/97f3692d5444a80a
Eddie Ruiz_,http://www.fightmetric.com/fighter-details/7b9aa973e5c04624
Paul Felder_The Irish Dragon,http://www.fightmetric.com/fighter-details/e5010b1b94ca5755
Masanori Tonooka_,http://www.fightmetric.com/fighter-details/9de7c97e1c0d7927
Clay French_,http://www.fightmetric.com/fighter-details/73321668ff977f1b
Dustin Jacoby_,http://www.fightmetric.com/fighter-details/e4277e87a789d687
Joe Schilling_,http://www.fightmetric.com/fighter-details/f41fad444939056b
Raphael Butler_The Silencer,http://www.fightmetric.com/fighter-details/f941505e35fb1eae
Ivan Menjivar_The Pride of El Salvador,http://www.fightmetric.com/fighter-details/5755960ebd0b16f6
Kenichi Yamamoto_,http://www.fightmetric.com/fighter-details/9f488f520ed25bbf
Ryuki Ueyama_,http://www.fightmetric.com/fighter-details/bcd124bcd3d5be46
Andre Amado_Dida,http://www.fightmetric.com/fighter-details/20821819c401ced8
Daiju Takase_,http://www.fightmetric.com/fighter-details/4f74c8be51db8a37
Emil Meek_Valhalla,http://www.fightmetric.com/fighter-details/103b06d8707895a9
Jeremy Malaterre_,http://www.fightmetric.com/fighter-details/110404b505fb562c
Fabio Silva_,http://www.fightmetric.com/fighter-details/2ba479b409011527
Don Carlo-Clauss_,http://www.fightmetric.com/fighter-details/f59a6de8a5dfe297
Chalid Arrab_Die Faust,http://www.fightmetric.com/fighter-details/770b9d4813c25902
Dean Hancock_The Hammer,http://www.fightmetric.com/fighter-details/24e9d6b0a24cff9d
Alex Chambers_Astro Girl,http://www.fightmetric.com/fighter-details/26b63bc5c0c1f65d
Heather Jo Clark_Hurricane,http://www.fightmetric.com/fighter-details/dd4c16777fb2ccf9
Michihiro Omigawa_,http://www.fightmetric.com/fighter-details/9f842be1a5337be6
Dongi Yang_The Ox,http://www.fightmetric.com/fighter-details/aed06011bf62237b
Will Kerr_,http://www.fightmetric.com/fighter-details/ef61d9f5176b3200
Damian Stasiak_Webster,http://www.fightmetric.com/fighter-details/42a7e90605df3c8a
Kyle Kingsbury_Kingsbu,http://www.fightmetric.com/fighter-details/b959e8c7fd8390d2
Hirotaka Yokoi_Kaibatsu-Kun,http://www.fightmetric.com/fighter-details/35585d970300d45a
Krzysztof Jotko_,http://www.fightmetric.com/fighter-details/4e06913c91da5200
Eric Irvin_,http://www.fightmetric.com/fighter-details/a47c2a6e24757932
Shane Carwin_The Engineer,http://www.fightmetric.com/fighter-details/68dd7b3783c19f9c
Eiji Ishikawa_,http://www.fightmetric.com/fighter-details/eb89dc31949a1427
Raquel Pa'aluhi_Rocky,http://www.fightmetric.com/fighter-details/373be586f370d400
Chris Manuel_,http://www.fightmetric.com/fighter-details/a23e63184c65f5b8
Benson Henderson_Smooth,http://www.fightmetric.com/fighter-details/2676b28836a5a836
Brian Stann_All American,http://www.fightmetric.com/fighter-details/579fcdfcabd23a7b
Tyson Pedro_,http://www.fightmetric.com/fighter-details/49e96ff8ab781589
Chris Lytle_Lights Out,http://www.fightmetric.com/fighter-details/91acd6910b802a9e
Zak Bucia_,http://www.fightmetric.com/fighter-details/6bbb8dc6e128779e
Matt Dwyer_,http://www.fightmetric.com/fighter-details/8f0d576beba1cfcd
Flavio Luiz Moura_,http://www.fightmetric.com/fighter-details/ab35634d1a8c7a11
Felipe Silva_,http://www.fightmetric.com/fighter-details/1b38a2b897f6209c
Ian McCall_Uncle Creepy,http://www.fightmetric.com/fighter-details/701e057d63c124d9
Hiroko Yamanaka_Cat's Eye,http://www.fightmetric.com/fighter-details/283645128ae57eda
Alexandre Dantas_Cafe,http://www.fightmetric.com/fighter-details/8dc46e9a7895ce1a
Michael Kuiper_,http://www.fightmetric.com/fighter-details/b7f38813485745da
Nik Theotikos_,http://www.fightmetric.com/fighter-details/ca936c67687789e9
Jong Wang Kim_,http://www.fightmetric.com/fighter-details/380e8b023290d091
Yusaku Nakamura_,http://www.fightmetric.com/fighter-details/03e8df49c4a059ba
Pearl Gonzalez_,http://www.fightmetric.com/fighter-details/1ebdcb7488d0ebee
Abdul Razak Alhassan_,http://www.fightmetric.com/fighter-details/eae431e70064e046
Mike Chandler_,http://www.fightmetric.com/fighter-details/4b93a88f3b1de35b
Jamie Colleen_,http://www.fightmetric.com/fighter-details/6b64db453edf4c50
Gary Padilla_,http://www.fightmetric.com/fighter-details/01dd4cdc2446f665
Rob MacDonald_Maximus,http://www.fightmetric.com/fighter-details/f3388d2cf7ab3f64
Josh Pulsifer_The Platypus,http://www.fightmetric.com/fighter-details/16867810070dc520
Nathan Jones_,http://www.fightmetric.com/fighter-details/f54fb3b9c4228142
Karen Darabedyan_,http://www.fightmetric.com/fighter-details/d2fa318f34d0aadc
David Gardner_,http://www.fightmetric.com/fighter-details/70167689d6a01793
Francisco France_Kiko,http://www.fightmetric.com/fighter-details/ecfdbf38681a59ba
Yoji Anjo_Mr. 200%,http://www.fightmetric.com/fighter-details/e06fd1260ac865a7
Kenny Robertson_,http://www.fightmetric.com/fighter-details/6e0273f9478be71e
Shane Roller_,http://www.fightmetric.com/fighter-details/75e0d3cc2262b732
Jay Hieron_The Thoroughbred,http://www.fightmetric.com/fighter-details/5bb0a618ad03ac64
Eric Smith_,http://www.fightmetric.com/fighter-details/9114c8ded5ccd71d
Gilbert Jimenez_,http://www.fightmetric.com/fighter-details/59d36ddfcb27b7dc
Kazuhiro Nakamura_Kaz,http://www.fightmetric.com/fighter-details/b034747dc1d15491
Mark Hunt_Super Samoan,http://www.fightmetric.com/fighter-details/eef9b891edbd4604
Rashad Evans_Suga,http://www.fightmetric.com/fighter-details/ee779c43a8926d52
Chase Sherman_The Vanilla Gorilla,http://www.fightmetric.com/fighter-details/01b352b6a9074d5c
Tina Lahdemaki_Jelly Bean,http://www.fightmetric.com/fighter-details/e5ca2bc2451a5956
Brad Pickett_One Punch,http://www.fightmetric.com/fighter-details/c945adc22c2bfe8f
Tatiana Suarez_,http://www.fightmetric.com/fighter-details/b08012bbe542592a
Kerry Schall_Meat Truck,http://www.fightmetric.com/fighter-details/030f08370fd1c2bb
Louis Taylor_BeastMode,http://www.fightmetric.com/fighter-details/49bddfee9ed54cf3
Brendan O'Reilly_Badger,http://www.fightmetric.com/fighter-details/494b0bfdbac74502
Rob Kimmons_The Rosedale Reaper,http://www.fightmetric.com/fighter-details/054defd5420a551f
Igor Pokrajac_The Duke,http://www.fightmetric.com/fighter-details/53278852bcd91e11
Henry Corrales_,http://www.fightmetric.com/fighter-details/7cb0946d51b8cde7
Ryan Jensen_,http://www.fightmetric.com/fighter-details/aae99701b21554e4
Leslie Smith_The Peacemaker,http://www.fightmetric.com/fighter-details/76984112f697631f
JW Wright_,http://www.fightmetric.com/fighter-details/2a0b19a96f848eff
Nick Piedmont_No Limit,http://www.fightmetric.com/fighter-details/df7d386a54e07446
Joaquim Silva_Netto BJJ,http://www.fightmetric.com/fighter-details/ae7fe94f117f98cf
Edson Berto_Little Tiger,http://www.fightmetric.com/fighter-details/66766984842c13dc
Wu Yanan_Mulan,http://www.fightmetric.com/fighter-details/fdbefee0827e1567
Steve Ramirez_,http://www.fightmetric.com/fighter-details/4311e9d23604205c
Eric Schambari_,http://www.fightmetric.com/fighter-details/66e981516e2476d1
Glaico Franca_Nego,http://www.fightmetric.com/fighter-details/00a3ff40c4b2cf21
Jimmy Ambriz_The Titan,http://www.fightmetric.com/fighter-details/c912f676692c353a
Anatoly Tokov_,http://www.fightmetric.com/fighter-details/679ae8c4fd022c6b
Anderson Silva_The Spider,http://www.fightmetric.com/fighter-details/1f454354805b6f75
Fredy Serrano_El Profe,http://www.fightmetric.com/fighter-details/0ccab7c889ede9ea
James Moontasri_Moon Walker,http://www.fightmetric.com/fighter-details/c06a9b48d4132c8e
Mike Rio_The Wolverine,http://www.fightmetric.com/fighter-details/af90b10c785ced3e
Tony Fryklund_The Freak,http://www.fightmetric.com/fighter-details/253de74457bd6374
Sarah D'alelio_The Monster,http://www.fightmetric.com/fighter-details/ac45450f75d14f16
Erick Montano_Perry,http://www.fightmetric.com/fighter-details/8163cd7de0342652
Muhammed Lawal_King Mo,http://www.fightmetric.com/fighter-details/a571770c4016736f
Chris Guillen_,http://www.fightmetric.com/fighter-details/da0f33e4255f99eb
Krzysztof Soszynski_The Polish Experiment,http://www.fightmetric.com/fighter-details/59583ff832fe9d68
Rashard Lovelace_,http://www.fightmetric.com/fighter-details/e601d71cf8e5be22
Markus Perez_Maluko,http://www.fightmetric.com/fighter-details/2ac4628c08ec5125
Luke Stewart_,http://www.fightmetric.com/fighter-details/27b1a406ac171b19
Naoya Ogawa_,http://www.fightmetric.com/fighter-details/4b2390cfaceb91d8
Fazlo Mulabitinovic_,http://www.fightmetric.com/fighter-details/2252b2c892397f0d
Jake Hecht_Hitman,http://www.fightmetric.com/fighter-details/e57fdbea1b828202
Eric Martin_,http://www.fightmetric.com/fighter-details/abbc4fc02e0d84b3
Seth Petruzelli_The Silverback,http://www.fightmetric.com/fighter-details/93b9496275bbbf80
Kyle Dietz_,http://www.fightmetric.com/fighter-details/31da66df48c0c1a0
Mauricio Alonso_,http://www.fightmetric.com/fighter-details/c6bf75775b278ed8
Fredson Paixao_,http://www.fightmetric.com/fighter-details/320edfb0332b7073
Scott Graham_,http://www.fightmetric.com/fighter-details/6e4acc2c115215b5
Kenneth Alexander_The Machine,http://www.fightmetric.com/fighter-details/8fd76e1b49c00ae2
David Baron_,http://www.fightmetric.com/fighter-details/80c0bed43da0e27b
Mark Schultz_,http://www.fightmetric.com/fighter-details/c1684f00c626f4c0
Nick Ring_The Promise,http://www.fightmetric.com/fighter-details/b13da0b1a3aed3e7
Jeff Hougland_Hellbound,http://www.fightmetric.com/fighter-details/97a8f39186f489db
Aaron Trujillo_,http://www.fightmetric.com/fighter-details/cc18abc046b382c9
Tito Ortiz_The People's Champ,http://www.fightmetric.com/fighter-details/2f732dd9210d301f
Casey Olson_The Underdog,http://www.fightmetric.com/fighter-details/7613773461b276f4
Mickael Lebout_Ragnar,http://www.fightmetric.com/fighter-details/c575ab451e3c5b1d
Josh LaBerge_,http://www.fightmetric.com/fighter-details/5108b169b5fe1f86
Dustin Ortiz_,http://www.fightmetric.com/fighter-details/f53c1f4ceeed8c08
Yoshihiro Takayama_,http://www.fightmetric.com/fighter-details/d856a0080ac09ed7
Kelly Dullanty_Psycho,http://www.fightmetric.com/fighter-details/1a225f04aa6e0739
Chris Beal_Real Deal,http://www.fightmetric.com/fighter-details/55f446032177b119
Marcelo Golm_,http://www.fightmetric.com/fighter-details/ac29d508d78384c9
Yuri Vaulin_,http://www.fightmetric.com/fighter-details/4679a38cced7c64a
Kevin Knabjian_,http://www.fightmetric.com/fighter-details/1fac46d466abd5b8
Daniel Cormier_DC,http://www.fightmetric.com/fighter-details/d967f0128c323de6
Kestutis Smirnovas_,http://www.fightmetric.com/fighter-details/1979c80150f630c4
Scott McDonald_,http://www.fightmetric.com/fighter-details/08ae3100bf2100ed
Fabiano Scherner_Pegaleve,http://www.fightmetric.com/fighter-details/0bc7e61d204f2137
Humberto Brown_El Gato Negro,http://www.fightmetric.com/fighter-details/e9e7e1c8ff289e1b
Heath Herring_The Texas Crazy Horse,http://www.fightmetric.com/fighter-details/7450525c7ba032a0
Marcin Tybura_Tybur,http://www.fightmetric.com/fighter-details/c9cf753cfdf77fc2
Yoel Romero_Soldier of God,http://www.fightmetric.com/fighter-details/f77c68bb4be8516d
Wesley Little_,http://www.fightmetric.com/fighter-details/008c6e1a25751575
Bill Mahood_The Butcher,http://www.fightmetric.com/fighter-details/ae58685caf8e4a0d
Nick Diaz_,http://www.fightmetric.com/fighter-details/f57a8a52ca401ed9
Joe Stevenson_Daddy,http://www.fightmetric.com/fighter-details/79899ecf62020f6d
Jorge de Oliveira_Blade,http://www.fightmetric.com/fighter-details/ddf3e0ea10ea6d8c
Richard Dalton_,http://www.fightmetric.com/fighter-details/6cd3dfc54f01287f
Carlos Eduardo Rocha_Ta Danado,http://www.fightmetric.com/fighter-details/4f736494fc733095
Chris Tuchscherer_The Crowbar,http://www.fightmetric.com/fighter-details/df05aa15b2d66f57
Shawn Bunch_Bunch the Great,http://www.fightmetric.com/fighter-details/6e9af164ab91a229
Joe Soto_One Bad Mofo,http://www.fightmetric.com/fighter-details/a4e85a58fbce64b2
Sidney Outlaw_Da Gun,http://www.fightmetric.com/fighter-details/871ce0b4a01922b6
Jon Delos Reyes_The Heat,http://www.fightmetric.com/fighter-details/0d0351c20169a499
Francis Ngannou_The Predator,http://www.fightmetric.com/fighter-details/8d03ce87ca14e778
John Polakowski_Buckets of Blood,http://www.fightmetric.com/fighter-details/b18fb36a4aa00093
Miles McDonald_,http://www.fightmetric.com/fighter-details/a3f8356ace5e3eb5
Mitsuharu Kitao_,http://www.fightmetric.com/fighter-details/4d636c3aa1105950
Frank Trigg_Twinkle Toes,http://www.fightmetric.com/fighter-details/d2d37e8eeb3abc8d
Chris Mierzwiak_,http://www.fightmetric.com/fighter-details/2b284840ca89876a
Thiago Silva_,http://www.fightmetric.com/fighter-details/2924886ee9c4c527
Mike Bourke_The Rhino,http://www.fightmetric.com/fighter-details/dfdd0c5dd0d4bc23
Rainy Martinez_,http://www.fightmetric.com/fighter-details/577ec7e108b94be3
Tiequan Zhang_The Wolf,http://www.fightmetric.com/fighter-details/c23e3d4875340d8d
Ron Sparks_The Monster,http://www.fightmetric.com/fighter-details/743fd9080892501d
Andy Uhrich_,http://www.fightmetric.com/fighter-details/4a1a492f299581d9
Yuji Hisamatsu_,http://www.fightmetric.com/fighter-details/8332a607df696345
Jimmie Rivera_El Terror,http://www.fightmetric.com/fighter-details/9c907996820d2d69
