Date,Open,High,Low,Close,Volume,Range,MA21,MA50,Engulf,Direction
5/2/1950,18.110001,18.110001,18.110001,18.110001,2250000,0,17.87571419,17.5544001,0,U
5/3/1950,18.27,18.27,18.27,18.27,2120000,0,17.91095224,17.57580008,0,D
5/4/1950,18.120001,18.120001,18.120001,18.120001,2150000,0,17.93809519,17.5948001,0,U
5/5/1950,18.219999,18.219999,18.219999,18.219999,1800000,0,17.96619043,17.6150001,0,U
5/8/1950,18.33,18.33,18.27,18.27,2590000,0.06,17.98952371,17.63480008,0,D
5/9/1950,18.27,18.27,18.27,18.27,1720000,0,18.00952371,17.65460006,0,U
5/10/1950,18.290001,18.290001,18.290001,18.290001,1880000,0,18.03523805,17.6760001,0,D
5/11/1950,18.290001,18.290001,18.290001,18.290001,1750000,0,18.05190471,17.69700012,1,D
5/12/1950,18.18,18.18,18.18,18.18,1790000,0,18.06142852,17.71600012,0,U
5/15/1950,18.200001,18.26,18.200001,18.26,1790000,0.059999,18.07571429,17.7354001,0,U
5/16/1950,18.440001,18.440001,18.440001,18.440001,1730000,0,18.10238105,17.75780012,0,U
5/17/1950,18.52,18.52,18.52,18.52,2020000,0,18.12571433,17.7842001,0,U
5/18/1950,18.559999,18.559999,18.559999,18.559999,5240000,0,18.15000005,17.81160006,0,U
5/19/1950,18.68,18.68,18.68,18.68,2110000,0,18.18571433,17.84380006,0,D
5/22/1950,18.709999,18.709999,18.6,18.6,2520000,0.109999,18.21619057,17.87400006,1,U
5/23/1950,18.709999,18.709999,18.709999,18.709999,1460000,0,18.25809529,17.90580002,0,D
5/24/1950,18.690001,18.690001,18.690001,18.690001,1850000,0,18.29904771,17.93460004,0,D
5/25/1950,18.690001,18.690001,18.690001,18.690001,1480000,0,18.34333348,17.95940004,1,D
5/26/1950,18.67,18.67,18.67,18.67,1330000,0,18.38190486,17.98300004,0,U
5/29/1950,18.65,18.719999,18.65,18.719999,1580000,0.069999,18.41809533,18.0084,1,U
5/31/1950,18.780001,18.780001,18.780001,18.780001,1530000,0,18.4447621,18.0352,0,D
6/1/1950,18.77,18.77,18.77,18.77,1580000,0,18.47619062,18.06159998,0,U
6/2/1950,18.790001,18.790001,18.790001,18.790001,1450000,0,18.50095257,18.08640002,0,D
6/5/1950,18.6,18.6,18.6,18.6,1630000,0,18.52380967,18.10720004,0,U
6/6/1950,18.879999,18.879999,18.879999,18.879999,2250000,0,18.55523824,18.13360004,0,U
6/7/1950,18.93,18.93,18.93,18.93,1750000,0,18.58666681,18.16300006,0,U
6/8/1950,19.139999,19.139999,19.139999,19.139999,1780000,0,18.62809533,18.19520002,0,U
6/9/1950,19.26,19.26,19.26,19.26,2130000,0,18.67428576,18.2316,0,U
6/12/1950,19.4,19.4,19.4,19.4,1790000,0,18.72714286,18.27360002,0,D
6/13/1950,19.25,19.25,19.25,19.25,1790000,0,18.77809524,18.3128,0,D
6/14/1950,18.98,18.98,18.98,18.98,1650000,0,18.81238095,18.34179998,0,D
6/15/1950,18.93,18.93,18.93,18.93,1530000,0,18.83571424,18.3694,0,U
6/16/1950,18.969999,18.969999,18.969999,18.969999,1180000,0,18.85714276,18.3962,0,D
6/19/1950,18.92,18.92,18.92,18.92,1290000,0,18.87428567,18.41899998,0,D
6/20/1950,18.83,18.83,18.83,18.83,1470000,0,18.88142852,18.43859998,0,U
6/21/1950,19,19,19,19,1750000,0,18.90047614,18.46359998,0,U
6/22/1950,19.16,19.16,19.16,19.16,1830000,0,18.92190476,18.48799996,0,D
6/23/1950,19.139999,19.139999,19.139999,19.139999,1700000,0,18.94333324,18.51119994,0,D
6/26/1950,18.110001,18.110001,18.110001,18.110001,3950000,0,18.91571419,18.51419998,0,D
6/27/1950,17.91,17.91,17.91,17.91,4860000,0,18.87952371,18.5148,0,U
6/28/1950,18.110001,18.110001,18.110001,18.110001,2600000,0,18.85047619,18.5164,0,D
6/29/1950,17.440001,17.440001,17.440001,17.440001,3040000,0,18.78666667,18.50420004,0,U
6/30/1950,17.690001,17.690001,17.690001,17.690001,2660000,0,18.73523814,18.49940006,0,D
7/3/1950,17.639999,17.639999,17.639999,17.639999,1550000,0,18.68047614,18.49300006,0,U
7/5/1950,17.809999,17.809999,17.809999,17.809999,1400000,0,18.64285705,18.49260004,0,U
7/6/1950,17.91,17.91,17.91,17.91,1570000,0,18.59666662,18.49420004,0,D
7/7/1950,17.67,17.67,17.67,17.67,1870000,0,18.53666662,18.49240004,0,D
7/10/1950,17.59,17.59,17.59,17.59,1960000,0,18.46285714,18.48700002,0,D
7/11/1950,17.32,17.32,17.32,17.32,3250000,0,18.37047619,18.47420004,0,D
7/12/1950,16.870001,16.870001,16.870001,16.870001,3200000,0,18.25000005,18.44720008,0,D
7/13/1950,16.690001,16.690001,16.690001,16.690001,2660000,0,18.12809533,18.41880008,0,U
7/14/1950,16.870001,16.870001,16.870001,16.870001,1900000,0,18.02761919,18.3908001,0,D
7/17/1950,16.68,16.68,16.68,16.68,1520000,0,17.92047633,18.36200008,0,U
7/18/1950,17.059999,17.059999,17.059999,17.059999,1820000,0,17.82952395,18.33880008,0,U
7/19/1950,17.360001,17.360001,17.360001,17.360001,2430000,0,17.75523829,18.3206001,0,U
7/20/1950,17.610001,17.610001,17.610001,17.610001,3160000,0,17.6971431,18.30740012,0,D
7/21/1950,17.59,17.59,17.59,17.59,2810000,0,17.63000024,18.2934001,0,D
7/24/1950,17.48,17.48,17.48,17.48,2300000,0,17.55000024,18.27720008,0,D
7/25/1950,17.23,17.23,17.23,17.23,2770000,0,17.4590479,18.25820008,0,U
7/26/1950,17.27,17.27,17.27,17.27,2460000,0,17.41904786,18.23840008,0,U
7/27/1950,17.5,17.5,17.5,17.5,2300000,0,17.39952405,18.21960006,0,U
7/28/1950,17.690001,17.690001,17.690001,17.690001,2050000,0,17.37952405,18.20300008,0,U
7/31/1950,17.84,17.84,17.84,17.84,1590000,0,17.39857162,18.1886001,0,U
8/1/1950,18.02,18.02,18.02,18.02,1970000,0,17.41428586,18.1754001,0,D
8/2/1950,17.950001,17.950001,17.950001,17.950001,1980000,0,17.42904786,18.16240012,0,U
8/3/1950,17.99,17.99,17.99,17.99,1660000,0,17.43761933,18.14800014,0,U
8/4/1950,18.139999,18.139999,18.139999,18.139999,1600000,0,17.44857167,18.1370001,0,U
8/7/1950,18.41,18.41,18.41,18.41,1850000,0,17.48380976,18.13140008,0,U
8/8/1950,18.459999,18.459999,18.459999,18.459999,2180000,0,17.52523829,18.12720006,0,U
8/9/1950,18.610001,18.610001,18.610001,18.610001,1760000,0,17.5866669,18.1250001,0,D
8/10/1950,18.48,18.48,18.48,18.48,1870000,0,17.66333352,18.11900008,0,D
8/11/1950,18.280001,18.280001,18.280001,18.280001,1680000,0,17.73904781,18.1092001,0,U
8/14/1950,18.290001,18.290001,18.290001,18.290001,1280000,0,17.80666686,18.0992001,0,U
8/15/1950,18.32,18.32,18.32,18.32,1330000,0,17.8847621,18.0936001,0,U
8/16/1950,18.34,18.34,18.34,18.34,1770000,0,17.94571452,18.08280012,0,U
8/17/1950,18.540001,18.540001,18.540001,18.540001,2170000,0,18.001905,18.07500014,0,U
8/18/1950,18.68,18.68,18.68,18.68,1780000,0,18.05285733,18.06580016,0,U
8/21/1950,18.700001,18.700001,18.700001,18.700001,1840000,0,18.10571452,18.05460018,0,D
8/22/1950,18.68,18.68,18.68,18.68,1550000,0,18.16285738,18.04020018,0,U
8/23/1950,18.82,18.82,18.82,18.82,1580000,0,18.23857167,18.03160018,0,D
8/24/1950,18.790001,18.790001,18.790001,18.790001,1620000,0,18.31095267,18.0278002,0,D
8/25/1950,18.540001,18.540001,18.540001,18.540001,1610000,0,18.36047652,18.02000022,0,D
8/28/1950,18.530001,18.530001,18.530001,18.530001,1300000,0,18.40047652,18.01120026,0,U
8/29/1950,18.540001,18.540001,18.540001,18.540001,1890000,0,18.4338099,18.00360028,0,D
8/30/1950,18.43,18.43,18.43,18.43,1490000,0,18.45333371,17.99560028,0,D
8/31/1950,18.42,18.42,18.42,18.42,1140000,0,18.47571462,17.98400028,0,U
9/1/1950,18.549999,18.549999,18.549999,18.549999,1290000,0,18.50238124,17.97180026,0,U
9/5/1950,18.68,18.68,18.68,18.68,1250000,0,18.52809557,17.96260028,0,D
9/6/1950,18.540001,18.540001,18.540001,18.540001,1300000,0,18.5342861,17.97120028,0,U
9/7/1950,18.59,18.59,18.59,18.59,1340000,0,18.54047662,17.98480028,0,U
9/8/1950,18.75,18.75,18.75,18.75,1960000,0,18.54714324,17.99760026,0,D
9/11/1950,18.610001,18.610001,18.610001,18.610001,1860000,0,18.55333376,18.02100026,0,U
9/12/1950,18.870001,18.870001,18.870001,18.870001,1680000,0,18.581429,18.04460026,0,U
9/13/1950,19.09,19.09,19.09,19.09,2600000,0,18.61952419,18.07360028,0,U
9/14/1950,19.18,19.18,19.18,19.18,2350000,0,18.66047657,18.1010003,0,U
9/15/1950,19.290001,19.290001,19.290001,19.290001,2410000,0,18.70571471,18.12860032,0,U
9/18/1950,19.370001,19.370001,19.370001,19.370001,2040000,0,18.74523852,18.16260034,0,D
9/19/1950,19.309999,19.309999,19.309999,19.309999,1590000,0,18.77523848,18.19700032,0,D
9/20/1950,19.209999,19.209999,19.209999,19.209999,2100000,0,18.7995241,18.2348003,0,U
9/21/1950,19.370001,19.370001,19.370001,19.370001,1650000,0,18.83238129,18.2848003,0,U
9/22/1950,19.440001,19.440001,19.440001,19.440001,2510000,0,18.86190514,18.3398003,0,D
9/25/1950,19.42,19.42,19.42,19.42,2020000,0,18.8919051,18.39080028,0,D
9/26/1950,19.139999,19.139999,19.139999,19.139999,2280000,0,18.92047643,18.44000026,0,U
9/27/1950,19.41,19.41,19.41,19.41,2360000,0,18.96238114,18.48700028,0,U
9/28/1950,19.42,19.42,19.42,19.42,2200000,0,19.00428586,18.52820026,0,U
9/29/1950,19.450001,19.450001,19.450001,19.450001,1800000,0,19.05285733,18.56500026,0,U
10/2/1950,19.690001,19.690001,19.690001,19.690001,2200000,0,19.11333357,18.60700028,0,D
10/3/1950,19.66,19.66,19.66,19.66,2480000,0,19.16619076,18.65060028,0,U
10/4/1950,20,20,20,20,2920000,0,19.2290479,18.70600028,0,D
10/5/1950,19.889999,19.889999,19.889999,19.889999,2490000,0,19.29333352,18.75840026,0,U
10/6/1950,20.120001,20.120001,20.120001,20.120001,2360000,0,19.36619071,18.81080028,0,D
10/9/1950,20.16,20.16,20,20,3300000,0.16,19.42571452,18.85700026,1,D
10/10/1950,19.780001,19.780001,19.780001,19.780001,1870000,0,19.48142881,18.89580028,0,U
10/11/1950,19.860001,19.860001,19.860001,19.860001,2200000,0,19.52857167,18.9326003,0,D
10/13/1950,19.85,19.85,19.85,19.85,2030000,0,19.56476214,18.97060028,0,D
10/16/1950,19.709999,19.709999,19.709999,19.709999,2450000,0,19.59000019,19.00500026,0,U
10/17/1950,19.889999,19.889999,19.889999,19.889999,2010000,0,19.61857152,19.04000026,0,U
10/18/1950,20.01,20.01,20.01,20.01,2410000,0,19.64904767,19.07200026,0,U
10/19/1950,20.02,20.02,20.02,20.02,2250000,0,19.68285724,19.10320028,0,D
10/20/1950,19.959999,19.959999,19.959999,19.959999,1840000,0,19.71857152,19.13020024,0,D
10/23/1950,20.01,20.01,19.959999,19.959999,2580000,0.050001,19.74666667,19.15980022,1,U
10/24/1950,20.08,20.08,20.08,20.08,1790000,0,19.77714281,19.1958002,0,D
10/25/1950,20.049999,20.049999,20.049999,20.049999,1930000,0,19.80714276,19.23100016,0,D
10/26/1950,19.610001,19.610001,19.610001,19.610001,3000000,0,19.82952381,19.25680018,0,U
10/27/1950,19.77,19.77,19.77,19.77,1800000,0,19.84666667,19.28540018,0,D
10/30/1950,19.790001,19.790001,19.610001,19.610001,2440000,0.18,19.85571433,19.30680018,1,D
10/31/1950,19.530001,19.530001,19.530001,19.530001,2010000,0,19.85952386,19.3238002,0,U
11/1/1950,19.559999,19.559999,19.559999,19.559999,1780000,0,19.85333329,19.34100016,0,U
11/2/1950,19.73,19.73,19.73,19.73,1580000,0,19.85666662,19.36200016,0,U
11/3/1950,19.85,19.85,19.85,19.85,1560000,0,19.84952376,19.38260016,0,D
11/6/1950,19.780001,19.780001,19.360001,19.360001,3080000,0.42,19.82428576,19.39400016,0,U
11/8/1950,19.559999,19.559999,19.559999,19.559999,1850000,0,19.797619,19.41440012,0,U
11/9/1950,19.790001,19.790001,19.790001,19.790001,1760000,0,19.78761905,19.43960012,0,U
11/10/1950,19.940001,19.940001,19.940001,19.940001,1640000,0,19.7952381,19.46760012,0,U
11/13/1950,20.01,20.01,20.01,20.01,1630000,0,19.8023809,19.49920012,0,D
11/14/1950,19.860001,19.860001,19.860001,19.860001,1780000,0,19.80285714,19.52800014,0,D
11/15/1950,19.82,19.82,19.82,19.82,1620000,0,19.80809529,19.55340016,0,D
11/16/1950,19.719999,19.719999,19.719999,19.719999,1760000,0,19.80000005,19.57420014,0,U
11/17/1950,19.860001,19.860001,19.860001,19.860001,2130000,0,19.79285724,19.60060014,0,U
11/20/1950,19.950001,19.950001,19.93,19.93,3300000,0.020001,19.78857152,19.62740014,0,D
11/21/1950,19.879999,19.879999,19.879999,19.879999,2010000,0,19.784762,19.65000012,0,U
11/22/1950,20.16,20.16,20.16,20.16,2730000,0,19.79428586,19.6810001,0,U
11/24/1950,20.32,20.32,20.32,20.32,2620000,0,19.80571443,19.71000008,0,D
11/27/1950,20.280001,20.280001,20.18,20.18,2530000,0.100001,19.81190495,19.73180008,0,D
11/28/1950,19.559999,19.559999,19.559999,19.559999,2970000,0,19.8095239,19.73940006,0,D
11/29/1950,19.370001,19.370001,19.370001,19.370001,2770000,0,19.79047633,19.74100006,0,U
11/30/1950,19.51,19.51,19.51,19.51,2080000,0,19.78571438,19.74380004,0,U
12/1/1950,19.66,19.66,19.66,19.66,1870000,0,19.79190481,19.75080006,0,D
12/4/1950,19.540001,19.540001,19,19,3290000,0.540001,19.76523819,19.74660008,0,U
12/5/1950,19.309999,19.309999,19.309999,19.309999,1940000,0,19.74523814,19.74540004,0,U
12/6/1950,19.450001,19.450001,19.450001,19.450001,2010000,0,19.72619057,19.74560004,0,D
12/7/1950,19.4,19.4,19.4,19.4,1810000,0,19.72809529,19.74520004,0,D
12/8/1950,19.4,19.4,19.4,19.4,2310000,0,19.72047629,19.75040006,1,U
12/11/1950,19.5,19.719999,19.5,19.719999,3830000,0.219999,19.71714286,19.75660004,0,D
12/12/1950,19.68,19.68,19.68,19.68,2140000,0,19.70476186,19.76180004,0,D
12/13/1950,19.67,19.67,19.67,19.67,2030000,0,19.68857138,19.76620002,0,D
12/14/1950,19.43,19.43,19.43,19.43,2660000,0,19.66809514,19.761,0,D
12/15/1950,19.33,19.33,19.33,19.33,2420000,0,19.64476181,19.7544,0,U
12/18/1950,19.639999,19.85,19.639999,19.85,6520000,0.210001,19.65095233,19.7514,0,U
12/19/1950,19.959999,19.959999,19.959999,19.959999,3650000,0,19.65571414,19.7528,0,U
12/20/1950,19.969999,19.969999,19.969999,19.969999,3510000,0,19.65761886,19.74979996,0,U
12/21/1950,19.98,19.98,19.98,19.98,3990000,0,19.66238081,19.74939996,0,U
12/22/1950,20.07,20.07,20.07,20.07,2720000,0,19.6580951,19.75519994,0,D
12/26/1950,19.92,19.92,19.92,19.92,2660000,0,19.63904748,19.75639992,0,U
12/27/1950,20.299999,20.299999,20.299999,20.299999,2940000,0,19.64476171,19.7653999,0,U
12/28/1950,20.379999,20.379999,20.379999,20.379999,3560000,0,19.68380933,19.7787999,0,U
12/29/1950,20.43,20.43,20.43,20.43,3440000,0,19.73428548,19.78959992,0,U
1/2/1951,20.41,20.77,20.41,20.77,4560000,0.36,19.79428548,19.80479992,1,D
1/3/1951,20.690001,20.690001,20.690001,20.690001,3370000,0,19.84333314,19.81819994,0,U
1/4/1951,20.870001,20.870001,20.870001,20.870001,3390000,0,19.93238081,19.83639998,0,D
1/5/1951,20.870001,20.870001,20.870001,20.870001,3390000,0,20.00666662,19.85460002,1,U
1/8/1951,20.879999,21,20.879999,21,3940000,0.120001,20.0804761,19.87300002,0,U
1/9/1951,21.120001,21.120001,21.120001,21.120001,3800000,0,20.1623809,19.89440006,0,D
1/10/1951,20.85,20.85,20.85,20.85,3270000,0,20.23142852,19.91920004,0,U
1/11/1951,21.190001,21.190001,21.190001,21.190001,3490000,0,20.30142862,19.94760006,0,D
1/12/1951,21.110001,21.110001,21.110001,21.110001,2950000,0,20.3695239,19.97760006,0,U
1/15/1951,21.1,21.299999,21.1,21.299999,3900000,0.199999,20.4471429,20.01300002,1,U
1/16/1951,21.459999,21.459999,21.459999,21.459999,3740000,0,20.54380952,20.05100002,0,U
1/17/1951,21.549999,21.549999,21.549999,21.549999,3880000,0,20.64952376,20.0874,0,D
1/18/1951,21.4,21.4,21.4,21.4,3490000,0,20.72333329,20.1184,0,D
1/19/1951,21.360001,21.360001,21.360001,21.360001,3170000,0,20.79000005,20.1584,0,D
1/22/1951,21.41,21.41,21.18,21.18,3710000,0.23,20.84761914,20.19080002,1,U
1/23/1951,21.26,21.26,21.26,21.26,2080000,0,20.90857152,20.2202,0,D
1/24/1951,21.16,21.16,21.16,21.16,1990000,0,20.96047629,20.24459998,0,D
1/25/1951,21.030001,21.030001,21.030001,21.030001,2520000,0,21.01333348,20.265,0,U
1/26/1951,21.26,21.26,21.26,21.26,2230000,0,21.05904781,20.29299998,0,U
1/29/1951,21.530001,21.67,21.530001,21.67,4020000,0.139999,21.12047643,20.32999998,0,U
1/30/1951,21.74,21.74,21.74,21.74,2480000,0,21.18285738,20.3704,0,D
1/31/1951,21.66,21.66,21.66,21.66,2340000,0,21.22523833,20.40639998,0,U
2/1/1951,21.77,21.77,21.77,21.77,2380000,0,21.27666686,20.44319998,0,U
2/2/1951,21.959999,21.959999,21.959999,21.959999,3030000,0,21.32857152,20.48479998,0,U
2/5/1951,22.08,22.200001,22.08,22.200001,4070000,0.120001,21.39190486,20.5256,0,D
2/6/1951,22.120001,22.120001,22.120001,22.120001,2370000,0,21.44523824,20.56160002,0,D
2/7/1951,21.99,21.99,21.99,21.99,2020000,0,21.48666676,20.59780002,0,U
2/8/1951,22.09,22.09,22.09,22.09,2120000,0,21.54571438,20.64840004,0,U
2/9/1951,22.17,22.17,22.17,22.17,2550000,0,21.592381,20.70440002,0,U
2/13/1951,22.209999,22.209999,22.18,22.18,3460000,0.029999,21.64333333,20.75780002,0,D
2/14/1951,22.120001,22.120001,22.120001,22.120001,2050000,0,21.68238105,20.80700004,0,D
2/15/1951,22,22,22,22,1700000,0,21.70809538,20.86700004,0,U
2/16/1951,22.129999,22.129999,22.129999,22.129999,1860000,0,21.73571443,20.92340004,0,D
2/19/1951,22.15,22.15,21.83,21.83,2730000,0.32,21.75619062,20.97100002,1,D
2/20/1951,21.790001,21.790001,21.790001,21.790001,2010000,0,21.77666681,21.01880004,0,U
2/21/1951,21.860001,21.860001,21.860001,21.860001,1670000,0,21.80904781,21.06800006,0,U
2/23/1951,21.92,21.92,21.92,21.92,1540000,0,21.84047638,21.11200008,0,U
2/26/1951,21.959999,21.959999,21.93,21.93,2330000,0.029999,21.87714305,21.15700008,0,D
2/27/1951,21.76,21.76,21.76,21.76,1680000,0,21.9119049,21.19880008,0,U
2/28/1951,21.799999,21.799999,21.799999,21.799999,1640000,0,21.93761914,21.24620006,0,U
3/1/1951,21.85,21.85,21.85,21.85,1610000,0,21.94619057,21.29660006,0,U
3/2/1951,21.93,21.93,21.93,21.93,1570000,0,21.95523819,21.33820006,0,D
3/5/1951,21.940001,21.940001,21.790001,21.790001,2310000,0.15,21.96142871,21.3748001,1,D
3/6/1951,21.790001,21.790001,21.790001,21.790001,1490000,0,21.96238114,21.41120014,0,U
3/7/1951,21.860001,21.860001,21.860001,21.860001,1770000,0,21.95761933,21.44880016,0,U
3/8/1951,21.950001,21.950001,21.950001,21.950001,1440000,0,21.94571457,21.48640018,0,D
3/9/1951,21.950001,21.950001,21.950001,21.950001,1610000,0,21.93761933,21.5270002,1,D
3/12/1951,21.91,21.91,21.700001,21.700001,2110000,0.209999,21.92380986,21.55500024,0,D
3/13/1951,21.41,21.41,21.41,21.41,2330000,0,21.8914289,21.57560026,0,D
3/14/1951,21.25,21.25,21.25,21.25,2110000,0,21.84761938,21.59200026,0,U
3/15/1951,21.290001,21.290001,21.290001,21.290001,2070000,0,21.80523848,21.60240028,0,U
3/16/1951,21.639999,21.639999,21.639999,21.639999,1660000,0,21.78238124,21.62140024,0,D
3/19/1951,21.67,21.67,21.559999,21.559999,1750000,0.110001,21.76142881,21.6352002,1,D
3/20/1951,21.52,21.52,21.52,21.52,1020000,0,21.73238124,21.64820018,0,U
3/21/1951,21.639999,21.639999,21.639999,21.639999,1310000,0,21.72333357,21.66100016,0,U
3/22/1951,21.73,21.73,21.73,21.73,1290000,0,21.72047638,21.67320014,0,D
3/26/1951,21.469999,21.530001,21.469999,21.530001,2130000,0.060002,21.7047621,21.68680016,0,D
3/27/1951,21.51,21.51,21.51,21.51,1250000,0,21.68523829,21.69320014,0,D
3/28/1951,21.26,21.26,21.26,21.26,1770000,0,21.65333352,21.69620012,0,U
3/29/1951,21.33,21.33,21.33,21.33,1300000,0,21.63285733,21.69680014,0,U
3/30/1951,21.48,21.48,21.48,21.48,1150000,0,21.61761929,21.69720016,0,D
4/2/1951,21.4,21.4,21.32,21.32,1760000,0.08,21.59238119,21.69260018,0,D
4/3/1951,21.26,21.26,21.26,21.26,1220000,0,21.56047643,21.68980018,0,U
4/4/1951,21.4,21.4,21.4,21.4,1300000,0,21.54190495,21.69060016,0,U
4/5/1951,21.690001,21.690001,21.690001,21.690001,1790000,0,21.53714305,21.70080018,0,U
4/6/1951,21.719999,21.719999,21.719999,21.719999,1450000,0,21.53047629,21.71000016,0,D
4/9/1951,21.68,21.68,21.68,21.68,1550000,0,21.5176191,21.72040016,0,D
4/10/1951,21.65,21.65,21.65,21.65,1280000,0,21.50333333,21.73280014,0,D
4/11/1951,21.639999,21.639999,21.639999,21.639999,1420000,0,21.5004761,21.74040012,0,U
4/12/1951,21.83,21.83,21.83,21.83,1530000,0,21.5204761,21.74360012,0,U
4/13/1951,22.09,22.09,22.09,22.09,2120000,0,21.5604761,21.75060012,0,D
4/16/1951,22.200001,22.200001,22.040001,22.040001,2680000,0.16,21.59619038,21.75820014,1,U
4/17/1951,22.09,22.09,22.09,22.09,1470000,0,21.617619,21.76460014,0,U
4/18/1951,22.129999,22.129999,22.129999,22.129999,1780000,0,21.64476186,21.76800014,0,D
4/19/1951,22.040001,22.040001,22.040001,22.040001,1520000,0,21.66952381,21.76480014,0,D
4/20/1951,22.040001,22.040001,22.040001,22.040001,940000,0,21.68857152,21.76320014,1,U
4/23/1951,22.049999,22.049999,22.049999,22.049999,5060000,0,21.70380957,21.76440012,0,D
4/24/1951,21.959999,21.959999,21.959999,21.959999,1420000,0,21.72428567,21.7618001,0,U
4/25/1951,21.969999,21.969999,21.969999,21.969999,1520000,0,21.74619038,21.75780008,0,U
4/26/1951,22.16,22.16,22.16,22.16,1800000,0,21.78904752,21.75740008,0,U
4/27/1951,22.389999,22.389999,22.389999,22.389999,2120000,0,21.83952367,21.76280004,0,U
4/30/1951,22.43,22.43,22.43,22.43,2540000,0,21.88476176,21.77140004,0,U
5/1/1951,22.530001,22.530001,22.530001,22.530001,1760000,0,21.94238086,21.77940008,0,U
5/2/1951,22.620001,22.620001,22.620001,22.620001,1900000,0,22.00714281,21.7952001,0,U
5/3/1951,22.809999,22.809999,22.809999,22.809999,2060000,0,22.07428562,21.81560006,0,D
5/4/1951,22.77,22.77,22.77,22.77,2050000,0,22.12571414,21.83380004,0,D
5/7/1951,22.690001,22.690001,22.629999,22.629999,2170000,0.060002,22.16904748,21.84800002,0,D
5/8/1951,22.610001,22.610001,22.610001,22.610001,1600000,0,22.21333324,21.86160004,0,U
5/9/1951,22.639999,22.639999,22.639999,22.639999,1960000,0,22.26047605,21.87920002,0,D
5/10/1951,22.51,22.51,22.51,22.51,1660000,0,22.30190467,21.89340004,0,D
5/11/1951,22.33,22.33,22.33,22.33,1640000,0,22.32571419,21.90300004,0,D
5/14/1951,22.219999,22.219999,22.18,22.18,1900000,0.039999,22.3299999,21.90800004,0,D
5/15/1951,21.76,21.76,21.76,21.76,2020000,0,22.31666652,21.90740002,0,D
5/16/1951,21.690001,21.690001,21.690001,21.690001,1660000,0,22.29761895,21.90540002,0,U
5/17/1951,21.91,21.91,21.91,21.91,1370000,0,22.28714281,21.9064,0,D
5/18/1951,21.51,21.51,21.51,21.51,1660000,0,22.26190467,21.89759998,0,D
5/21/1951,21.549999,21.549999,21.459999,21.459999,2190000,0.09,22.23428552,21.88779994,1,D
5/22/1951,21.360001,21.360001,21.360001,21.360001,1440000,0,22.20142848,21.88099994,0,D
5/23/1951,21.16,21.16,21.16,21.16,1540000,0,22.16333329,21.87599994,0,D
5/24/1951,21.049999,21.049999,21.049999,21.049999,2580000,0,22.11952376,21.87199992,0,D
5/25/1951,21.030001,21.030001,21.030001,21.030001,1210000,0,22.06571429,21.86679992,0,U
5/28/1951,21.08,21.209999,21.08,21.209999,1660000,0.129999,22.00952381,21.85819992,0,U
5/29/1951,21.35,21.35,21.35,21.35,1190000,0,21.95809524,21.85399994,0,U
5/31/1951,21.52,21.52,21.52,21.52,1220000,0,21.90999995,21.85399994,0,D
6/1/1951,21.48,21.48,21.48,21.48,9810000,0,21.85571419,21.85079996,0,D
6/4/1951,21.24,21.24,21.24,21.24,1100000,0,21.78095233,21.84099996,0,U
6/5/1951,21.33,21.33,21.33,21.33,1180000,0,21.7123809,21.83699994,0,U
6/6/1951,21.48,21.48,21.48,21.48,1200000,0,21.65761905,21.83639994,0,U
6/7/1951,21.559999,21.559999,21.559999,21.559999,1340000,0,21.60761895,21.84239992,0,D
6/8/1951,21.49,21.49,21.49,21.49,1000000,0,21.5528571,21.84559992,0,U
6/11/1951,21.610001,21.610001,21.610001,21.610001,1220000,0,21.51,21.84819994,0,D
6/12/1951,21.52,21.52,21.52,21.52,1200000,0,21.47142857,21.85219994,0,U
6/13/1951,21.549999,21.549999,21.549999,21.549999,1060000,0,21.44142852,21.85799992,0,U
6/14/1951,21.84,21.84,21.84,21.84,1300000,0,21.44523805,21.86679992,0,U
6/15/1951,22.040001,22.040001,22.040001,22.040001,1370000,0,21.46190471,21.87379992,0,U
6/18/1951,22.049999,22.049999,22.049999,22.049999,1050000,0,21.46857133,21.88039992,0,D
6/19/1951,22.02,22.02,22.02,22.02,1100000,0,21.49285705,21.88719992,0,D
6/20/1951,21.91,21.91,21.91,21.91,1120000,0,21.51428567,21.89239992,0,D
6/21/1951,21.780001,21.780001,21.780001,21.780001,1100000,0,21.53428567,21.89519996,0,D
6/22/1951,21.549999,21.549999,21.549999,21.549999,1340000,0,21.55285705,21.88959994,0,D
6/25/1951,21.290001,21.290001,21.290001,21.290001,2440000,0,21.56428571,21.87359996,0,U
6/26/1951,21.299999,21.299999,21.299999,21.299999,1260000,0,21.57714276,21.85879992,0,U
6/27/1951,21.370001,21.370001,21.370001,21.370001,1360000,0,21.5847619,21.84439994,0,D
6/28/1951,21.1,21.1,21.1,21.1,1940000,0,21.57285714,21.82379996,0,D
6/29/1951,20.959999,20.959999,20.959999,20.959999,1730000,0,21.54619043,21.80219992,0,U
7/2/1951,21.1,21.1,21.1,21.1,1350000,0,21.52809519,21.7833999,0,U
7/3/1951,21.23,21.23,21.23,21.23,1250000,0,21.527619,21.76699992,0,U
7/5/1951,21.639999,21.639999,21.639999,21.639999,1410000,0,21.54238086,21.76059992,0,D
7/6/1951,21.639999,21.639999,21.639999,21.639999,1170000,0,21.54999986,21.75399992,1,U
